x,y,z,label,text_snippet
-7.1301675,0.4396201,0.6338821,fear,i punched out of work sunday sighed and the brunch...
-3.8483148,1.5348116,2.7038107,anger,i diss a bag only when i m feeling grouchy because...
3.2510571,5.041625,-1.1746827,joy,i was starting to feel the kick of the alcohol and...
7.674795,3.1222904,0.4042005,love,i need to really appreciate not wearing a coat and...
-9.876778,-3.4601812,1.1470193,sadness,i know how awful it is to be on your a game and no...
-6.2959566,0.90974003,-2.0189307,anger,i think i would have been feeling less grumpy if i...
8.807282,-0.52275276,-0.1436529,joy,i woke up this morning feeling content despite yes...
-6.61206,4.34596,2.3452163,sadness,i feel kinda idiotic because i talked to the bass ...
14.404636,0.58022434,-0.5646177,joy,i am feeling brave enough...
0.08554072,0.33577916,1.724324,joy,i feel lucky to the point of feeling guilty about ...
-8.767973,-0.88728285,1.0023707,anger,i feel like a dangerous animal as i prowl out of t...
6.602092,8.565521,2.2469962,joy,im older and i adopt children if they are born gay...
15.015564,-5.623633,1.198893,joy,i can feel the joy god must have felt in creating ...
-7.3173714,3.489483,-3.0520368,surprise,i feel like im in this weird in between stage...
-2.6123974,1.7675536,-0.81168425,joy,i feel like my life is the movie sweet home alabam...
-2.224749,0.9604656,-4.3848553,joy,i don t feel particularly inspired...
-10.092306,-0.26211652,2.6079564,sadness,i look at it like if someone doesnt like me or car...
-9.7825575,0.47556302,0.5226616,sadness,i feel like people dont really want me in their co...
-10.400616,-5.442059,1.6743659,anger,im feeling so goddamn pissed and just...
4.0347366,4.407208,1.5421674,joy,i do i really do think i have some justification f...
-3.2543142,2.2108226,-1.3367573,joy,i left it feeling entertained but empty...
-1.7813855,6.914555,-2.6255252,joy,i read said to start kick counts after weeks since...
6.8164535,-1.9089153,-2.6123152,sadness,i feel lethargic i just feel blah but when i m on ...
-9.306951,-4.2987194,-5.186009,fear,i have been feeling so overwhelmed lately...
-9.8019,-2.6407642,-0.4426237,fear,i still feel shaky is because in the worst hit are...
3.0331917,4.319244,-1.0473845,anger,im feeling less annoyed with him...
12.808594,6.613962,0.70661217,joy,i will explain here the areas i feel are vital to ...
-10.0987015,-4.4009466,4.900644,anger,i feel offended by this girl...
-9.092941,-3.0786881,0.28556606,anger,i am feeling irritable cranky often...
-9.087676,-1.5992771,4.584955,anger,i feel insulted that he doesnt know me better than...
-7.200114,0.06187623,-3.5245986,sadness,i always feel awkward...
-10.401,-4.136409,-0.6736607,fear,i hate feeling indecisive because im being negativ...
16.34174,-7.9917083,2.0920475,joy,i feel so special that so many people prayed so ha...
-3.9274278,3.813197,-0.27973485,surprise,i walked out of there with a better understanding ...
15.515843,-2.043968,0.7173307,joy,i had an epiphany that i should feel proud of myse...
-9.793098,-2.4169278,0.6583582,fear,i hate feeling so indecisive about things because ...
-6.230684,-1.3418891,-6.3967147,anger,i still feel stressed...
-10.910081,-3.4074667,2.4398544,anger,i feel really despised i haven t told them yet but...
-8.269581,-0.7077714,-1.0060649,sadness,i feel so repressed when compared to dear a href h...
-9.603222,-3.0883663,-1.7937002,anger,i don t want to feel frustrated about this anymore...
-2.3174691,1.5996367,1.5219046,sadness,i need to feel my ears agonized by the high treble...
15.705007,-6.5398493,1.3305722,joy,i love those cars and i feel that my second attemp...
15.72047,-4.306583,-2.3345697,joy,i am suddenly feeling very energetic...
-3.5342016,6.008187,1.4866884,anger,i had a feeling you were being sarcastic but ivspi...
-11.743037,-5.2661834,1.4358754,sadness,i keep finding all these people who make me feel s...
16.156752,-1.4003575,1.032878,joy,i feel it gives even more period feel and detail t...
-0.09434097,4.0655093,0.5459886,love,i start writing i feel affectionate interested and...
10.534808,1.5660512,-2.6068122,sadness,i was intensely conscious of how much cash i had l...
-8.79274,-1.7326833,-3.0691862,sadness,i feel empty when i dont have something to care fo...
12.971944,3.385852,-2.299729,love,im feeling a bit of wanderlust since im about to g...
-8.109522,1.9322124,1.7366478,sadness,i was battling the desire to move away from her no...
4.2291656,2.117771,-1.5171838,sadness,i was running hard i was running fast and i feel l...
17.32337,-4.2042003,2.250211,joy,i feel honored to be witness to another s process...
-6.13035,5.3370066,2.0506108,fear,i would have taken more but something feels weird ...
11.678744,3.149078,-2.227076,love,i already feel sympathetic to tatsuma and aoi...
3.8556662,7.128061,1.9345915,joy,i thought wed escaped the interminable bouts of bo...
-10.789111,-3.533259,2.9278924,sadness,i feel dirty and cheap just talking about going th...
-7.03236,0.42653605,2.5406005,joy,i feel a sense of loss when an extremely talented ...
-10.698584,-5.4031763,3.2995398,sadness,i hate seeing people hate one each other and like ...
-2.3730857,2.927683,-4.3152637,fear,i set off feeling strangely nervous and quite weak...
-10.878833,-5.398547,1.7210003,joy,i really hope im the only blogger they have treat ...
14.350822,-2.0698187,-0.78681177,joy,i did some really valuable spiritual work and grew...
-0.77691984,-0.25630388,1.2969891,anger,i need some to hold me to hug me like they love me...
15.314546,-8.338765,1.1193925,joy,i feel ecstatic i feel hyper...
11.677989,1.5553085,-1.939505,fear,i feel like its at times like these when things se...
-6.095054,0.69993883,-1.7321897,sadness,im feeling a little bit embarrassed about the seri...
-10.023041,-0.027093101,1.6691271,anger,i was feeling grouchy and upset about a situation ...
9.034788,9.55222,-0.4999065,joy,when i got my bsc degree with first class...
17.328339,-7.5002937,2.1071467,joy,i feel delighted to contact you...
-2.7723505,4.3053503,1.747721,joy,i only watch about television shows regularly and ...
12.791499,-2.4773457,0.62306434,sadness,i love being around people and i naturally feed of...
4.727153,2.56039,0.027871622,joy,i kind of messed up the tips on the left hand but ...
-8.457279,0.81058675,-2.648644,anger,i need to reflect on why i feel irritated...
-9.286074,-1.7125146,-1.9991322,sadness,im feeling a bit gloomy today because of the weath...
-6.14314,2.0624259,-2.239349,fear,i am such a private person and although i won t be...
-10.823742,-2.5956213,-2.0429354,anger,im feeling easily irritable lately too...
-7.148711,-1.5363334,-1.3754433,sadness,i can admit that even though i feel horrible now...
-2.729358,1.6865312,0.55528563,surprise,i feel about politics and i have been very shocked...
11.060148,-0.26975605,-0.31229475,fear,im not yet feeling terrified of failing i honestly...
-10.649929,-2.2189817,2.8647242,sadness,i feel sorry for her she had a good thing in dh bu...
-8.697317,-2.9298055,-3.2008395,fear,i feel so scared for him...
14.996099,-0.30054206,1.5040414,joy,i hope my generation will pass on good values and ...
-10.674097,-4.2430115,2.116821,fear,i cant believe this is the feeling i was so afraid...
-4.90949,2.6932604,-5.2529364,surprise,i started feeling dazed...
5.9499564,7.476277,0.99487156,joy,i know is my feelings were innocent...
-2.7231112,-0.47071487,-0.62929094,anger,i feel not heartless because my heart hurts so i s...
-10.648939,-2.2701,-0.8321221,anger,i was actually starting to feel pretty cranky abou...
-8.997817,-3.0320907,0.8115362,sadness,i feel stupid typing that...
14.998864,-4.7597375,0.50434256,surprise,i feel overwhelmed and humbled but i am alive to k...
-9.323928,-0.5771914,-1.6727848,love,i feel like im falling out of love with him in a w...
8.374111,2.2168508,-0.55321854,joy,i find calming about these colors i dunno i guess ...
8.731132,2.6235363,-1.2639079,joy,i feel satisfied and not necessarily just forget t...
-9.936385,-4.18189,3.105262,sadness,i feel so stupid because the first week of it fair...
-4.17484,1.0687442,-1.5996666,sadness,my grandfather died he lived almost as a recluse n...
14.078763,-2.6357875,1.1487409,joy,i feel hopeful like i should be gleefully roasting...
9.849695,0.57920265,2.8089132,sadness,i love children s literature authors who don t fee...
14.041946,-3.6691246,2.511568,joy,i get giddy over feeling elegant in a perfectly fi...
-7.956874,2.3004634,-2.4413927,fear,i drafted this post at least a month ago and now i...
-7.315274,3.5380604,-0.44287062,fear,i just make assumptions based on what i see think ...
-7.1319985,0.4623465,0.5121049,fear,im standing by myself off near maxs crib watching ...
-1.3113222,7.1315117,-0.27871656,fear,i was listening to belle and sebastian feeling agi...
13.9872055,-3.6664765,-0.36693087,joy,i feel like the only intelligent person here right...
8.344145,0.21823685,1.9171646,love,i will gladly endure a million emotional blowouts ...
15.729614,-1.9898335,0.35679162,joy,i feel like it blog april a wonderful spring weeke...
-0.6160393,6.2751837,0.84066635,sadness,i didnt use to feel embarrassed walking by people ...
-3.720961,2.747153,3.538908,love,i feel all our time is devoted to scheduling inste...
5.357004,9.520128,-0.22849931,sadness,i feel without being disturbed by it...
-10.395629,-2.0144112,-2.9129531,sadness,i was feeling very melancholy tonight for reasons ...
15.259929,-2.0930731,-1.6407062,joy,im trying to be positive and i feel positive...
-1.2901049,5.7151217,-5.504966,sadness,i awoke an hour after feeling groggy...
2.7472222,7.291777,0.6455122,joy,ive always been able to produce work despite a day...
14.334059,0.245221,1.0005563,sadness,i am convinced that being encouraged to be obedien...
13.4952345,1.1009673,-1.9111992,joy,i can feel accepted...
-2.2472792,3.0005767,1.5390707,surprise,i sleep in a dreamy state waking up feeling dazed ...
-0.48331594,2.3769627,2.2255147,joy,i don t feel like eggs benedict i ll have somethin...
-10.256765,-3.4983182,2.4551075,anger,i would just hurt others feelings i am so selfish...
-10.162447,-4.296002,-3.9341722,sadness,i woke up feeling kinds of miserable...
-8.193984,-3.0822058,-1.2286777,sadness,i feel almost embarrassed to be writing its been s...
-11.005892,-3.9329283,0.1118621,anger,im feeling a little grumpy today with the lame wea...
-8.201059,-2.1349256,-1.9601579,anger,i feel like we rushed through this weekend...
0.12375433,0.90106624,0.1661921,love,i took a day off which is so unusual for me i almo...
-8.089786,-0.84758914,-2.4020197,anger,i feel really bothered...
-10.342499,-1.2639141,3.011474,sadness,i was gay that i began to feel disturbed and embar...
-9.459099,0.17596711,1.2460737,sadness,i apologise as a tank if we have a big pull and it...
-0.3822023,5.808897,-2.6234899,sadness,i try to get in at least minutes a day five days a...
8.770424,8.370887,1.4300967,love,i feel like we are supporting her lifestyle...
-6.7773447,-1.755703,-3.4365728,sadness,i feel exhausted and just want to be taken care of...
-9.786949,0.11496859,1.859426,sadness,i always feel kinda sad for them when the authorit...
16.34478,-4.248438,1.3500118,joy,i hope the excitement you feel about learning toda...
-5.89168,5.123303,-2.218944,sadness,i am feeling a blank space in right testicle area ...
-5.753699,-0.953564,-0.1245945,fear,i had a horrible tragedy something that i was terr...
-4.4111953,-0.3485245,0.038604274,anger,i knew i had reached there after the continuous bu...
-9.5661545,-4.8183722,-3.0675173,sadness,i feel depressed nearly all the time...
16.475775,-3.2695568,-0.89649004,joy,ill be thirty next year and im feeling positive ab...
-6.1476455,4.698627,-0.10923179,sadness,i can feel the hesitation the temptation to pull b...
-6.4937754,0.9234067,1.5303973,fear,im feeling intimidated by my own achievements...
3.9505231,4.2528543,-1.7430723,joy,i could set all these discouraging feelings free...
-2.6701162,4.1628323,0.7061232,anger,i feel blackburn will be a stubborn team against b...
11.446933,-2.2339866,0.79778445,joy,i could just feel the joy rage coming at me for th...
14.466748,3.096556,-0.19319227,joy,i have teamed it with a slouchy studded jacket tha...
-10.236827,-1.3862015,-2.498771,sadness,i really didn t know what i was feeling my mind wa...
14.262728,4.671393,0.7622671,joy,i come to feel assured as part of your power to do...
8.989363,1.4907652,-1.4473562,joy,i want to feel like i m reading something worthwhi...
15.574667,-1.2818743,1.2760334,love,im also feeling gracious and i want to bless you w...
5.8415422,4.35384,0.6931998,joy,i want to be someone that people can approach and ...
16.567846,-3.366251,1.1289908,surprise,i am feeling quite impressed with myself because i...
4.01727,3.1480231,0.3690476,anger,i just want them to hug and drink beer together an...
-10.26851,-2.9619129,0.9426951,sadness,i feel guilty and sorry to them...
15.044467,1.6069237,1.8586764,surprise,i bore my testimony that listening is one of the m...
-10.965373,-2.0156887,-1.8397331,sadness,i watched his face contort in sadness i began to f...
-7.604215,0.3178806,-0.4961658,sadness,i feel is defective...
-8.696193,1.0723307,-3.3659556,fear,i feel confused too...
2.510537,2.4927115,1.0909907,anger,i stopped feeling mad that the machine stole my mo...
-10.250534,-5.002908,0.1191136,sadness,i feel so sorrowful so dejected the words ring thr...
-0.05189321,-0.81541306,-3.8635225,fear,im feeling kinda shaky my mind is full of doubt go...
-8.402029,-1.9926188,-1.3367163,sadness,im tired of feeling dumb...
-10.204707,-0.83654904,-3.648156,sadness,i found myself feeling a little discouraged that m...
-6.4621634,1.3759085,-4.2870665,surprise,im getting there but i really do feel dazed and co...
-11.12754,-2.8532178,3.0436413,fear,i am also not a perfect girl friend and im always ...
-7.9707675,-0.44360366,1.0919983,sadness,i avoid saying fail because it makes me feel rotte...
7.9943085,0.08243227,1.2866646,fear,i have played a great set i feel really hesitant t...
-10.435468,0.037489858,3.8972485,sadness,i know if i do ill get guilted about making her fe...
-7.791654,-1.5469409,0.17415163,sadness,i cry at the feeling of the suffering of mankind a...
0.2053461,3.9675777,-1.1204118,joy,im trying to give it my good old space feeling but...
-10.035749,-4.5111732,2.2858572,sadness,i havent gone a week without exaggerated eyelids s...
-5.834948,1.9914484,-3.4813356,surprise,i came home still feeling stunned and in need of r...
-5.249222,0.41203174,-1.7670939,joy,i have struggled with my thyroid waking up each da...
12.383627,5.4372196,-0.60044384,love,i know gosman s is a touristy place to go if you a...
-11.231932,-2.5587487,0.90910184,anger,i just couldnt shake the feeling that he is being ...
15.359205,-0.24304776,-1.7113346,joy,i did wake up this morning feeling more like mysel...
-9.059513,-4.5721264,-2.1931596,sadness,i leave sundays feeling utterly drained with not a...
16.604565,-6.9064207,1.2808822,love,i feel treasured i feel loved i feel ive done more...
-9.958758,-4.677364,2.9007702,joy,i must feel hatred for the innocent deaths of all ...
-6.4400864,1.9634359,-1.9048429,joy,ive been trying to tell you how i feelbut was neve...
2.1194935,-1.8232759,-0.76544255,sadness,i feel awful about not working this summer im fina...
10.27226,1.9655873,-0.94476855,joy,i want to get up in the mornings feeling excited a...
15.570764,-6.5998816,-2.0608199,joy,i feel really tranquil where i am right now...
-9.444344,-1.086455,0.70280594,sadness,i feel that my labors are in vain when i don t see...
-7.935552,-0.64667153,0.8068177,joy,i might be afraid to leave the house to nurse in p...
14.317133,-4.659378,-0.8169888,joy,im moving back into vegitarianism and it feels del...
14.386678,-4.2504973,1.1445087,sadness,i spent the day laughing so much i can feel my jaw...
2.026924,7.0907626,-2.3112712,sadness,i didnt feel disheartened...
-7.9622293,1.6702378,-0.3400885,joy,i sat in my room listening to everyone outside on ...
-9.7109995,-3.5781596,-2.7583258,fear,i actually feel quite scared to get back to exerci...
-10.507749,-2.90309,-1.7310548,fear,i really have gotten to a place where if i go for ...
1.5127065,2.1628995,0.68614006,anger,i see lovers i feel envious i want someone to be t...
14.313656,-4.3202085,-1.0452406,joy,i feel like ive had a pretty productive lazy weeke...
-8.508483,-0.8971072,4.3306427,love,i did not enjoy the feeling of the naughty kid who...
16.318949,-7.578059,1.4351964,joy,i feel so thankful for all that ive experienced an...
-2.6487334,4.1499352,-3.1405659,sadness,when my close friend was involved in an accident a...
-6.6028376,-3.7833467,-1.9417046,fear,i had an incredible feeling of frantic despair...
14.954336,-8.772059,1.9214337,joy,i feel blessed to have found such a wonderful frie...
17.086205,-5.098764,0.5454599,joy,i feeling more assured of having success than ever...
-7.5110536,0.43737748,1.3491398,fear,i still feel that i expect pieces of the world fro...
15.524209,-4.248131,-0.5178683,joy,i feel really good about all of these schools thou...
-10.639035,-3.0766592,-0.12194197,fear,id be feeling shaky too if id spent a week contemp...
-9.600239,-2.3974395,-2.4673715,joy,i don t feel special and when i feel alone in this...
7.6538463,2.7210941,-2.1009552,sadness,i can say my body doesnt feel deprived because it ...
-7.805898,1.6528555,0.6521736,joy,i done something that i didn t feel inspired or ch...
-6.3589373,-0.46761817,0.92136425,anger,i would give up feeling fucked to feel neutral...
-4.3583627,2.835708,-3.284305,surprise,i was supposed to be working on a grant applicatio...
-10.626076,-5.2612123,-0.36591244,anger,i also feel aggravated i have an embarassing reaso...
-6.88254,6.295613,1.664337,fear,i admit to feeling slightly alarmed that her book ...
-8.378335,2.799943,3.5414536,anger,i just feel strongly that i cannot condone violent...
-10.54903,-5.717288,-3.890177,sadness,i feel so depressed i don t know what about just f...
-3.6472192,5.6578016,4.2792163,joy,i look upon one of the main reasons wherefore guys...
-10.593043,-3.094618,-2.3061929,sadness,i am feeling melancholy sad depressed ok even angr...
-1.1785631,4.653292,-1.3173828,love,i used to feel sadness about this having fond memo...
-4.7590823,3.7244606,0.40052688,joy,i lose interest in reading stories when i feel lik...
0.6184516,3.6009235,2.129636,sadness,i feel discouraged when being peter varvel isnt go...
7.8698387,4.520314,-3.2866855,joy,i set up a consultation with a therapist last week...
-9.987571,-1.9836695,-5.572961,sadness,im not sure why but i have been feeling really let...
16.724722,-2.8044314,0.24601991,joy,i think writing like this will be more fun and ful...
2.2876484,4.791105,3.4269693,love,i feel like i am single handedly supporting the cu...
-3.8204532,-1.975557,-1.3200978,fear,i cannot describe to you the feeling of frantic al...
-4.6769156,1.703611,3.4866362,sadness,i should have known she likes kamiki kun he laughs...
-8.21756,2.4387612,1.105548,love,i know a lot of councillors who do not feel they g...
-8.734001,-1.6811187,-0.8031565,anger,i feel like i ve been distracted all day or i ve b...
-9.647985,-1.4921749,-2.0671582,fear,i havent been measuring out food drinking nearly e...
-9.965883,-3.41902,3.321098,anger,i cant get wrapped up in that kind of crap tv beca...
15.208871,2.4937632,1.1836762,love,i feel very strongly about supporting hence why we...
-8.267679,0.6745347,0.8902986,joy,i have been feeling for quite a while that i am ju...
-8.842815,-1.6194947,-5.963777,sadness,i have been feeling rather lonely...
5.701121,8.062715,-0.3477084,sadness,i was trying to be a friend to him so that he woul...
1.6877279,-0.043027084,-1.5444741,anger,i miss him and its nice to see him it does suck th...
17.436758,-7.7511177,0.28409788,joy,i am feeling very satisfied with where i am headin...
-5.5209565,0.29139215,-1.6021032,anger,i was feeling very stressed with all that i had to...
-9.206199,-1.6679294,1.8104079,sadness,i feel bad for anyone who has ever had to watch a ...
-9.545941,-1.7417136,-1.6981851,joy,i feel like i cant be brave...
-10.063365,-5.0341244,0.11009573,anger,i am feeling deeply offended big hurt feelings in ...
16.78489,-5.3085756,0.40163508,love,i feel in love with the weight watchers program an...
16.559753,-2.604935,-0.02239059,joy,i have developed my commercial property skills and...
-9.003908,-3.1161075,1.8262311,sadness,i feel anger and love and failure i totally dont g...
-0.46642238,4.4055085,3.2499728,sadness,i wasnt feeling so ashamed that i spent a whole lo...
-9.043778,-1.7559692,-1.427755,sadness,i feel bad that i don t have anything for you...
8.111637,7.339995,0.78400433,fear,i really feel amp dont be so uptight when expectat...
16.657372,-3.7627492,1.7036964,joy,i feel very lucky to have known him to have called...
8.358733,6.1698174,-2.5958211,love,ill feel a little more sympathetic towards them bu...
-10.521147,-1.6117791,0.88977176,sadness,im starting to feel that some of them are so fake...
5.395972,7.96029,-0.3546669,love,im feeling today as about how i liked the books wh...
-7.4001303,1.9995798,-3.3609703,fear,im slow about this but it does feel weird returnin...
6.162243,4.1977086,0.39003098,joy,i feel almost virtuous almost as though ive reject...
-8.8938675,-5.384832,0.0064905477,joy,i feel gutted now i am joyful and at the same time...
-10.511446,-5.219194,-0.06265416,sadness,i feel heartbroken for the people of north carolin...
-9.566585,-1.5379713,1.0491744,anger,i was feeling pissed then...
-11.301744,-4.14598,1.5567987,anger,i can feel this really effecting my attitude towar...
-9.132282,1.6466185,0.8442143,sadness,i grew up i didn t feel like doing that for i knew...
17.772924,-5.892006,1.7266814,joy,i feel really lucky to be part of what looks like ...
4.7099,10.6478,-0.2838978,fear,i feel uncertain if the most of similar families c...
14.98503,-4.455734,-1.0121561,joy,i have lost kg and feeling fab...
12.828686,6.3952265,0.43953702,love,i would further suggest people might feel more at ...
-8.405117,-4.2747617,-2.247286,sadness,i still feel horrible...
2.7504797,1.7083685,-4.820512,sadness,i managed km in one go once feeling really exhaust...
-9.307424,-0.3816969,-0.9936819,sadness,i was feeling shitty inside but never show it...
8.625493,4.399685,-3.1480448,joy,i also have the feeling i need a very relaxed prac...
15.620599,-7.075585,-0.21793152,joy,im feeling a lot more appreciative today...
-4.4961,5.6900916,1.2249535,fear,i feel like people seem to be intimidated by me or...
-10.432977,-4.2981057,0.97004044,sadness,i feel ashamed of my lack of empathy at times...
12.177284,-1.7748284,-1.6980326,love,im already feeling nostalgic about the san antonio...
-4.297441,3.667081,-4.1772103,fear,i went but i did feel shaky...
-6.5754538,0.7427386,1.2209426,fear,i start to feel frantic where are the candles the ...
-8.046032,-1.3046851,-0.57747805,fear,i feel so paranoid and im really gonna cut down th...
7.5797005,7.429816,1.1727135,love,i feel is that they are fond of themselves and ok ...
-0.05017649,6.4142118,0.3336998,sadness,i didnt feel cheated or deprived...
-10.152266,-3.1598918,2.7343154,sadness,i don t really know what the suicide attempt accom...
-11.1563225,-4.5761647,1.8675108,sadness,i am at a point where i dread anyone asking me for...
-5.2037683,0.48654047,-0.53254616,joy,i am feeling inspired to write a parody piece but ...
-10.178123,-2.6162345,1.2972933,anger,i feel equally wronged...
14.58568,-0.16807207,2.0019476,joy,i will write anything if i feel passionate about i...
-9.954535,-1.7996819,-0.9322306,fear,as a child i suffered of nightmares even since tha...
-9.030838,0.06643744,2.950611,sadness,i hope you will also feel a little foolish for doi...
-2.7458265,-0.09228208,-1.0727849,joy,i do not feel glamourous...
13.727683,0.29953247,-0.06621291,surprise,i like the padding because it makes the ride more ...
-9.925613,-5.2692995,-2.004111,sadness,i feel very disheartened today...
1.7591221,5.2959394,2.6125007,sadness,i also feel like i have been keeping myself intent...
-6.2499104,-2.6675406,-3.4857252,fear,i feel incredibly nervous about it...
-10.39137,-1.9561143,0.6601897,sadness,i feel depressed i feel like they would ve been ne...
3.6715858,2.5079057,2.2340014,surprise,i feel funny about saying any of this because the ...
-5.5093904,2.0445664,-4.117161,surprise,i feel weird...
17.043886,-4.816386,0.85048276,joy,i really like how the special edition really does ...
-10.297319,-4.923005,0.30046234,sadness,i can feel it running through my veins and at the ...
-10.888495,-3.627801,-0.34404883,anger,i grit my teeth shook my head and spent the next m...
13.188171,0.77193713,1.2641592,joy,i will go to the supermarket and feel up tomatoes ...
-8.947558,-1.9867777,-2.8033729,sadness,i was feeling kind of discouraged because nothing ...
12.864185,5.325589,1.4260504,love,i feel that it is my duty to athf and their devote...
16.288626,-5.089784,0.65724677,joy,i got my eyebrows waxed the other day and i feel g...
-6.922225,-0.39554805,4.2640686,fear,i feel intimidated by the great women in my family...
-10.63489,-1.7868589,-1.6963147,fear,i can tell you that i feel oddly vulnerable and di...
17.148754,-7.2831364,0.49939895,joy,i become more comfortable in this remodeled office...
-10.573176,-2.3031182,1.3967742,anger,i am suddenly feeling insulted while typing this d...
11.235245,1.6447363,1.9168053,joy,i feel the divine envelope me when i watch literal...
6.5742164,-0.43389875,-2.819381,joy,ive gone through stages of nervousness and sheer t...
16.0648,-9.468089,2.3347569,joy,i feel so honored to have this wonderful man as my...
4.5417995,5.98139,1.712596,joy,i feel like im in with the cool girls but that the...
7.3102655,6.193315,1.6437985,joy,i feel that all music has some artistic value but ...
12.052571,1.8368487,-0.39567244,sadness,i have ticket stubs going all the way back to and ...
15.607805,-4.614259,-2.6666212,joy,im in a place right now where i feel safe and peac...
15.392779,-5.5361013,-0.036270883,joy,i said i feel incredibly thankful on the whole...
-10.9226675,-2.914243,3.044324,anger,i know it seems strange writing to you after all t...
12.832474,1.8242371,0.53302807,joy,i will review the film after this blog entry but f...
12.074486,7.8250885,0.59754425,love,i miller production dialog new media feeling gener...
-10.226458,-4.42864,-1.2517762,fear,i just woke up from my nap and i feel extremely ag...
-10.429967,-5.296449,-0.97399443,sadness,i just feel heartbroken vunerable and sick tonight...
-11.221975,-4.4642353,0.25317657,sadness,i now feel like i look really ugly some people thi...
-10.7719555,-1.8790911,2.6039946,anger,i feel even more bothered because here i am being ...
-9.554681,-4.099951,-0.12712657,sadness,i feel terrible writing so little but theres not a...
-8.995638,0.47116882,3.849892,anger,i just feel like its rude...
-8.778766,-0.40985957,2.1417973,anger,im not going to lie i feel a little insulted...
11.939774,6.0821834,1.5115356,joy,i feel it is vital for google to become a player a...
12.942288,4.5405416,0.22239262,joy,i feel like its vital to keep this someday list ac...
15.11145,-5.5415006,-1.9571761,joy,im feeling oddly festive already...
-7.59355,2.8673494,0.3012524,fear,i spend time dating or attempting to date only to ...
12.771797,3.3193111,-0.04723581,love,i feel for loving you...
13.797234,1.3455142,-1.8622258,joy,i also did feel like i was excited to come back li...
-3.3954647,3.992073,-2.3272367,fear,i was feeling awfully indecisive this morning when...
16.941813,-2.1066232,-0.75832826,joy,i herself wearing some of the items and they make ...
17.07234,-0.6116571,0.04275234,joy,i am feeling really confident moving into tomorrow...
-9.160583,0.39848596,-0.024840321,anger,i even started feeling impatient with myself when ...
-8.548005,1.5656035,-2.8922317,fear,staying alone in the biology building after the da...
-7.0005364,3.6512866,-1.5554354,sadness,i feel i might have been too gloomy about it...
1.5210398,6.0557175,-1.3999033,joy,im feeling dangerously truthful...
-9.459216,-1.9669408,1.6101696,anger,i feel bitter that my cancer was relegated to unne...
-2.6556501,7.19398,-0.70717686,fear,i feel quite uncertain that the art i create and m...
9.7614355,-0.29441416,0.39735532,joy,i had to lose my best friends to be with the one w...
14.549185,0.31608042,0.44221106,joy,i feel fine im stepping away from my travelogue fo...
-8.70296,2.1089993,-1.4017642,fear,i can t help but feel a little hesitant towards li...
-9.81087,-0.26090303,-0.9207652,sadness,i feel a little bit sorry for ahem to face hard ti...
-5.970184,-0.114798054,4.2472873,love,i will pay a month for months and feel shame every...
5.2135987,4.5578895,-1.2263081,sadness,i think im allowing myself to feel this way becaus...
-10.972574,-3.8114936,2.391371,sadness,i think about it the worse i feel in his shoes i w...
-7.459799,-1.6431172,-2.1184719,sadness,i feel like my life has become rather dull it lack...
10.604623,3.6788404,1.1719277,joy,i can feel what it feels like being a girl in hypn...
13.11674,3.489781,1.110677,joy,i really feel about affiliate marketing add to del...
-8.624193,1.6888139,2.3678021,surprise,i suspect that a few feel revulsion it elicits a w...
10.3341875,4.712576,1.0403054,love,i understand why bernie wants a guaranteed spot on...
0.18245824,-0.25269973,-0.59930444,love,i just know that im feeling so hot now...
-6.7095356,-0.109364614,-2.9196777,sadness,i get the pre birthday blues when i spend or weeks...
-8.809659,-0.5854797,-1.2012805,joy,i cant blog if im feeling inspired and once i do b...
-10.819743,-2.5715153,-0.42582867,anger,i cant really understand my feeling cause its a mi...
3.6981792,2.0512187,-6.9967284,sadness,im still feeling groggy but i got more than hours ...
-7.655889,-0.7877792,0.84584427,sadness,i feel so deprived since i know nothing about the ...
-10.602155,-5.9589763,4.147567,anger,i feel about this totally and completely pissed an...
8.400529,9.299345,-2.1626546,anger,during the weekend at home...
7.6987505,6.2238927,-1.5684575,love,i sorta feel like everything is so delicate right ...
-0.51134944,-0.31454077,1.4074185,anger,i honestly feel envious...
11.3063,3.2450082,1.3718725,joy,i was feeling i half joked ive been undressing you...
-8.305825,2.631746,0.08853084,surprise,i feel like i should say something but im shocked ...
-2.9850984,4.5077868,2.3478587,joy,i struggled to feel any empathy for any of the cha...
-10.23562,-3.322021,-0.21049489,sadness,i have no money to sort any of it out and i feel v...
-6.0818443,0.79152226,-0.26948288,joy,i feel like the class clown because im the only ou...
-8.846337,0.15698627,3.669712,love,i feel like you are more into self promotion than ...
-4.405579,4.728193,1.280108,joy,i need to be wise and hide some things from him be...
-7.7061343,3.1414063,0.5441822,love,id feel very sympathetic but then again its not li...
14.216732,-3.692588,-0.16138788,joy,i smile and feels really happy in the same time i ...
16.88271,-0.6429333,-0.81747156,joy,i feel the wind blow and i feel the love and prese...
-8.888403,0.2723509,1.0061644,fear,i was in a car accident just me not the kids its l...
-7.94114,-2.188969,0.9531632,sadness,i feel embarrassed looking at wedding dresses...
-9.063663,-0.76038957,-2.3990679,sadness,i was afraid of feeling helpless...
-1.2176701,7.181155,1.2162936,joy,i feel like that leaves me as the artistic equival...
-6.1907225,0.15139589,-1.9258577,sadness,i feel like theres nothing in my life empty...
